Scheme Code,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Scheme Name,Net Asset Value,AMC Name
148140,INF204KB15K5,INF204KB16K3,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Quarterly Dividend Plan,1.086,Nippon India Mutual Fund
148141,INF204KB17K1,-,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Growth Plan,3.8398,Nippon India Mutual Fund
148142,INF204KB18K9,INF204KB19K7,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Monthly Dividend Plan,0.9969,Nippon India Mutual Fund
148144,INF204KB10L4,INF204KB11L2,Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Quarterly Dividend Plan,1.0493,Nippon India Mutual Fund
148296,INF204KB14O0,-,Nippon India Hybrid Bond Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Growth Option,0.0,Nippon India Mutual Fund
148293,INF204KB19O9,-,Nippon India Hybrid Bond Fund - Segregated Portfolio 2 - Growth Plan,0.0,Nippon India Mutual Fund
102172,INF204K01FD1,-,Nippon India Hybrid Bond Fund-Growth Plan,55.1269,Nippon India Mutual Fund
148958,INF879O01175,-,Parag Parikh Conservative Hybrid Fund - Direct Plan - Growth,14.5227,Unknown AMC
148961,INF879O01167,INF879O01159,Parag Parikh Conservative Hybrid Fund - Direct Plan - Monthly IDCW,10.7053,Unknown AMC
148959,INF879O01209,-,Parag Parikh Conservative Hybrid Fund - Regular Plan - Growth,14.3608,Unknown AMC
148960,INF879O01191,INF879O01183,Parag Parikh Conservative Hybrid Fund - Regular Plan - Monthly IDCW,10.7097,Unknown AMC
119836,INF200K01TV2,INF200K01TW0,SBI Conservative Hybrid Fund  - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),22.7976,SBI Mutual Fund
119837,INF200K01TQ2,INF200K01TR0,SBI Conservative Hybrid Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW),29.7552,SBI Mutual Fund
119839,INF200K01TS8,-,SBI Conservative Hybrid Fund - Direct Plan - Growth,74.6151,SBI Mutual Fund
119838,INF200K01TT6,INF200K01TU4,SBI Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),27.3134,SBI Mutual Fund
100929,INF200K01909,INF200K01917,SBI Conservative Hybrid Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW),24.1361,SBI Mutual Fund
100968,INF200K01859,-,SBI Conservative Hybrid Fund - Regular Plan - Growth,68.425,SBI Mutual Fund
100927,INF200K01867,INF200K01875,SBI Conservative Hybrid Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),21.0184,SBI Mutual Fund
100928,INF200K01883,INF200K01891,SBI Conservative Hybrid Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),19.7347,SBI Mutual Fund
119635,INF903J01OP6,-,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Growth,31.2369,Sundaram Mutual Fund
119638,INF903J01OS0,INF903J01OV4,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),20.4706,Sundaram Mutual Fund
119636,INF903J01OQ4,INF903J01OT8,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),13.3132,Sundaram Mutual Fund
119637,INF903J01OR2,INF903J01OU6,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),20.5619,Sundaram Mutual Fund
112868,INF903J01HB0,-,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Growth,28.4276,Sundaram Mutual Fund
112869,INF903J01HE4,INF903J01HH7,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),18.442,Sundaram Mutual Fund
112867,INF903J01HC8,INF903J01HF1,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),13.1919,Sundaram Mutual Fund
112870,INF903J01HD6,INF903J01HG9,Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),18.6031,Sundaram Mutual Fund
148106,INF789F1AQP1,-,UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Growth Option,4.08,UTI Mutual Fund
148112,INF789F1AQM8,-,UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Monthly Payment Option,4.0131,UTI Mutual Fund
148105,INF789F1AQJ4,-,UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Growth Option,3.8396,UTI Mutual Fund
148108,INF789F1AQG0,-,UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Monthly Payment Option,3.8416,UTI Mutual Fund
148115,INF789F1AQQ9,INF789F1AQR7,UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,3.4135,UTI Mutual Fund
148109,INF789F1AQN6,INF789F1AQO4,UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Monthly IDCW,1.4527,UTI Mutual Fund
148111,INF789F1AQK2,INF789F1AQL0,UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,3.1928,UTI Mutual Fund
148104,INF789F1AQH8,INF789F1AQI6,UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Monthly IDCW,1.3512,UTI Mutual Fund
102533,INF789F01927,-,UTI Conservative Hybrd Fund - Regular Plan - Monthly Payment Option,65.9169,UTI Mutual Fund
120789,INF789F01UH1,INF789F01UI9,UTI Conservative Hybrid Fund - Direct Plan - Flexi IDCW,47.517,UTI Mutual Fund
120779,INF789F01UJ7,-,UTI Conservative Hybrid Fund - Direct Plan - Growth Option,71.141,UTI Mutual Fund
120778,INF789F01UK5,INF789F01UL3,UTI Conservative Hybrid Fund - Direct Plan - Monthly IDCW,19.105,UTI Mutual Fund
120790,INF789F01UM1,-,UTI Conservative Hybrid Fund - Direct Plan - Monthly Payment Option,69.9816,UTI Mutual Fund
102534,INF789F01877,INF789F01885,UTI Conservative Hybrid Fund - Regular Plan - Flexi IDCW,42.982,UTI Mutual Fund
102535,INF789F01893,-,UTI Conservative Hybrid Fund - Regular Plan - Growth Option,65.8832,UTI Mutual Fund
102536,INF789F01901,INF789F01919,UTI Conservative Hybrid Fund - Regular Plan - Monthly IDCW,17.0617,UTI Mutual Fund
131670,INF084M01DJ5,-,Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - Growth Option,109.27,Aditya Birla Sun Life Mutual Fund
131666,INF084M01AB8,-,Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option,96.68,Aditya Birla Sun Life Mutual Fund
131671,INF084M01DK3,INF084M01DL1,Aditya Birla Sun Life Balanced Advantage Fund -DIRECT - IDCW,28.41,Aditya Birla Sun Life Mutual Fund
131665,INF084M01AC6,INF084M01AD4,Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW,25.1,Aditya Birla Sun Life Mutual Fund
141642,INF846K01A29,-,Axis Balanced Advantage Fund - Direct Plan - Growth,21.65,Axis Mutual Fund
141643,INF846K01A37,INF846K01A45,Axis Balanced Advantage Fund - Direct Plan - IDCW,14.65,Axis Mutual Fund
141644,INF846K01A52,-,Axis Balanced Advantage Fund - Regular Plan - Growth,19.53,Axis Mutual Fund
141645,INF846K01A60,INF846K01A78,Axis Balanced Advantage Fund - Regular Plan - IDCW,13.64,Axis Mutual Fund
152194,INF0QA701656,-,Bajaj Finserv Balanced Advantage Fund-Direct Plan-Growth,10.582,Bajaj Finserv Mutual Fund
152195,INF0QA701664,INF0QA701672,Bajaj Finserv Balanced Advantage Fund-Direct Plan-IDCW,10.582,Bajaj Finserv Mutual Fund
152196,INF0QA701680,-,Bajaj Finserv Balanced Advantage Fund-Regular Plan-Growth,10.385,Bajaj Finserv Mutual Fund
152197,INF0QA701698,INF0QA701706,Bajaj Finserv Balanced Advantage Fund-Regular Plan-IDCW,10.385,Bajaj Finserv Mutual Fund
131355,INF194KA1UH1,-,BANDHAN Balanced Advantage Fund Direct Plan Growth,25.844,Unknown AMC
131356,INF194KA1UI9,INF194KA1UJ7,BANDHAN Balanced Advantage Fund Direct Plan IDCW,16.199,Unknown AMC
131357,INF194KA1UE8,-,BANDHAN Balanced Advantage Fund Regular Plan Growth,22.463,Unknown AMC
131354,INF194KA1UF5,INF194KA1UG3,BANDHAN Balanced Advantage Fund Regular Plan IDCW,14.168,Unknown AMC
127852,INF761K01BM0,INF761K01BN8,BANK OF INDIA BALANCED ADVANTAGE FUND  DIRECT PLAN IDCW,14.8015,Unknown AMC
127851,INF761K01BP3,INF761K01BQ1,BANK OF INDIA BALANCED ADVANTAGE FUND  REGULAR PLAN IDCW,15.9096,Unknown AMC
